grid_id,row,column,x,y,z,sionna_rssi_dbm,path_gain_linear
grid-r000-c000,0,0,0.19999980926513672,0.20000028610229492,0.44999998807907104,-38.447464215168594,1.4297285133579862e-06
grid-r000-c001,0,1,0.40000009536743164,0.20000028610229492,0.44999998807907104,-37.80717663849538,1.6568467344768578e-06
grid-r000-c002,0,2,0.5999999046325684,0.20000028610229492,0.44999998807907104,-37.42312542622376,1.81003701982263e-06
grid-r000-c003,0,3,0.7999997138977051,0.20000028610229492,0.44999998807907104,-37.011689341940055,1.9898991467925953e-06
grid-r000-c004,0,4,1.0,0.20000028610229492,0.44999998807907104,-36.57682826446316,2.1994655980961397e-06
grid-r000-c005,0,5,1.1999998092651367,0.20000028610229492,0.44999998807907104,-36.29268525114276,2.348180487388163e-06
grid-r000-c006,0,6,1.4000000953674316,0.20000028610229492,0.44999998807907104,-35.75967665740756,2.6548032110440545e-06
grid-r000-c007,0,7,1.5999999046325684,0.20000028610229492,0.44999998807907104,-34.894598569564046,3.239963689338765e-06
grid-r000-c008,0,8,1.799999713897705,0.20000028610229492,0.44999998807907104,-34.04499198079744,3.9400415516865905e-06
grid-r000-c009,0,9,2.0,0.20000028610229492,0.44999998807907104,-32.66849713052711,5.409414825408021e-06
grid-r000-c010,0,10,2.200000047683716,0.20000028610229492,0.44999998807907104,-31.07481027321328,7.807625479472335e-06
grid-r000-c011,0,11,2.3999998569488525,0.20000028610229492,0.44999998807907104,-29.45786222656868,1.1329579137964174e-05
grid-r000-c012,0,12,2.5999999046325684,0.20000028610229492,0.44999998807907104,-28.080944705598597,1.55562720465241e-05
grid-r000-c013,0,13,2.799999952316284,0.20000028610229492,0.44999998807907104,-27.105023121521718,1.947590681083966e-05
grid-r000-c014,0,14,3.0,0.20000028610229492,0.44999998807907104,-26.608897940900313,2.1832838683621958e-05
grid-r000-c015,0,15,3.200000047683716,0.20000028610229492,0.44999998807907104,-26.476477862797132,2.2508793335873634e-05
grid-r000-c016,0,16,3.3999998569488525,0.20000028610229492,0.44999998807907104,-26.508964946409073,2.2341046133078635e-05
grid-r000-c017,0,17,3.5999999046325684,0.20000028610229492,0.44999998807907104,-26.857163533428647,2.061976192635484e-05
grid-r000-c018,0,18,3.799999952316284,0.20000028610229492,0.44999998807907104,-27.883231162576266,1.6280842828564346e-05
grid-r000-c019,0,19,4.0,0.20000028610229492,0.44999998807907104,-29.364598942566204,1.157550923380768e-05
grid-r000-c020,0,20,4.199999809265137,0.20000028610229492,0.44999998807907104,-31.08340289562463,7.792193173372652e-06
grid-r000-c021,0,21,4.400000095367432,0.20000028610229492,0.44999998807907104,-32.8775906646129,5.15514557264396e-06
grid-r000-c022,0,22,4.599999904632568,0.20000028610229492,0.44999998807907104,-34.96889110426403,3.185010655215592e-06
grid-r000-c023,0,23,4.800000190734863,0.20000028610229492,0.44999998807907104,-36.840403536159066,2.069949005090166e-06
grid-r000-c024,0,24,5.0,0.20000028610229492,0.44999998807907104,-38.28152178742684,1.485415054958139e-06
grid-r000-c025,0,25,5.199999809265137,0.20000028610229492,0.44999998807907104,-38.22484562209893,1.5049270132294623e-06
grid-r000-c026,0,26,5.400000095367432,0.20000028610229492,0.44999998807907104,-37.68785770011662,1.7029983609972987e-06
grid-r000-c027,0,27,5.599999904632568,0.20000028610229492,0.44999998807907104,-37.144561354653874,1.929940253830864e-06
grid-r000-c028,0,28,5.800000190734863,0.20000028610229492,0.44999998807907104,-37.02276468393099,1.9848309875669656e-06
grid-r000-c029,0,29,6.0,0.20000028610229492,0.44999998807907104,-37.01220199007449,1.9896642697858624e-06
grid-r000-c030,0,30,6.199999809265137,0.20000028610229492,0.44999998807907104,-37.00369034613487,1.9935675936721964e-06
grid-r000-c031,0,31,6.400000095367432,0.20000028610229492,0.44999998807907104,-37.01677284047764,1.9875712951034075e-06
grid-r000-c032,0,32,6.599999904632568,0.20000028610229492,0.44999998807907104,-36.78424057046734,2.0968914213881362e-06
grid-r000-c033,0,33,6.800000190734863,0.20000028610229492,0.44999998807907104,-36.597245031114625,2.1891498818149557e-06
grid-r000-c034,0,34,7.0,0.20000028610229492,0.44999998807907104,-36.76955149646577,2.10399571187736e-06
grid-r000-c035,0,35,7.199999809265137,0.20000028610229492,0.44999998807907104,-37.07239913657875,1.962275973710348e-06
grid-r000-c036,0,36,7.400000095367432,0.20000028610229492,0.44999998807907104,-37.404839936956755,1.8176740468334174e-06
grid-r000-c037,0,37,7.599999904632568,0.20000028610229492,0.44999998807907104,-37.784463785437225,1.6655344552418683e-06
grid-r000-c038,0,38,7.800000190734863,0.20000028610229492,0.44999998807907104,-38.16958236564285,1.5241993196468684e-06
grid-r000-c039,0,39,8.0,0.20000028610229492,0.44999998807907104,-38.55866263881386,1.3935858760305564e-06
grid-r000-c040,0,40,8.199999809265137,0.20000028610229492,0.44999998807907104,-38.98176590451104,1.2642221918213181e-06
grid-r000-c041,0,41,8.399999618530273,0.20000028610229492,0.44999998807907104,-39.56207727598668,1.1060946008001338e-06
grid-r000-c042,0,42,8.600000381469727,0.20000028610229492,0.44999998807907104,-39.628812851562586,1.0892277941820794e-06
grid-r000-c043,0,43,8.800000190734863,0.20000028610229492,0.44999998807907104,-39.4588102679976,1.1327106221870054e-06
grid-r000-c044,0,44,9.0,0.20000028610229492,0.44999998807907104,-39.3036770284172,1.1739032288460294e-06
grid-r000-c045,0,45,9.199999809265137,0.20000028610229492,0.44999998807907104,-39.2124034654417,1.1988356618530815e-06
grid-r000-c046,0,46,9.399999618530273,0.20000028610229492,0.44999998807907104,-39.126727360625,1.2227206980242045e-06
grid-r000-c047,0,47,9.600000381469727,0.20000028610229492,0.44999998807907104,-39.048233442229346,1.245020939677488e-06
grid-r000-c048,0,48,9.800000190734863,0.20000028610229492,0.44999998807907104,-38.99127788298359,1.261456304746389e-06
grid-r000-c049,0,49,10.0,0.20000028610229492,0.44999998807907104,-38.89239199931362,1.2905082940051216e-06
grid-r000-c050,0,50,10.200000762939453,0.20000028610229492,0.44999998807907104,-38.82004378831819,1.312186668656068e-06
grid-r000-c051,0,51,10.399999618530273,0.20000028610229492,0.44999998807907104,-39.05770270175707,1.242309281224152e-06
grid-r000-c052,0,52,10.600000381469727,0.20000028610229492,0.44999998807907104,-39.283729592364125,1.1793074463639641e-06
grid-r000-c053,0,53,10.800000190734863,0.20000028610229492,0.44999998807907104,-39.37358106498561,1.1551593388503534e-06
grid-r000-c054,0,54,11.0,0.20000028610229492,0.44999998807907104,-39.32900695089394,1.167076447927684e-06
grid-r000-c055,0,55,11.200000762939453,0.20000028610229492,0.44999998807907104,-39.23324999332556,1.1930949312954908e-06
grid-r000-c056,0,56,11.399999618530273,0.20000028610229492,0.44999998807907104,-39.08393449563641,1.2348282325547189e-06
grid-r000-c057,0,57,11.600000381469727,0.20000028610229492,0.44999998807907104,-38.93411697473313,1.2781690656993305e-06
grid-r001-c000,1,0,0.19999980926513672,0.40000057220458984,0.44999998807907104,-36.66012002728579,2.157684775738744e-06
grid-r001-c001,1,1,0.40000009536743164,0.40000057220458984,0.44999998807907104,-36.71575061877512,2.130222355845035e-06
grid-r001-c002,1,2,0.5999999046325684,0.40000057220458984,0.44999998807907104,-36.81970503536746,2.079837940982543e-06
