obstacle_id,vertex_index,scene_x,scene_y,scene_z,metric_x_m,metric_y_m,metric_z_m
desk_mid_04,2,0.9644625528466371,1.1139729629663453,-1.8208616550482102,5.026190741960523,7.377019508204171,0.5172930214030673
desk_mid_04,3,1.192986343666739,1.0849073345575302,-1.6064567136759882,5.017464538741882,6.877095660625976,0.5172930214030673
desk_mid_04,4,-1.1082423996633466,0.3398443686068937,0.6779283298847041,10.116687784039478,6.788088387795829,1.0672930214030674
desk_mid_04,5,-1.3367661904834485,0.3689099970157086,0.46352338851248165,10.125413987258119,7.288012235374024,1.0672930214030674
desk_mid_04,6,0.9767501188861267,0.7564742962810158,-1.8393852048454211,5.026190741960523,7.377019508204171,1.0672930214030674
desk_mid_04,7,1.2052739097062286,0.7274086678722009,-1.6249802634731991,5.017464538741882,6.877095660625976,1.0672930214030674
desk_mid_05,0,-1.6101974439201499,0.7217395742669522,0.12642195924720923,10.016664938312935,7.985470526830237,0.600808150636789
desk_mid_05,1,-1.8387212347402535,0.7508052026757672,-0.08798298212501277,10.025391141531578,8.485394374408433,0.600808150636789
desk_mid_05,2,0.6108842692981193,1.161167401897857,-2.5263567868569097,4.626213587687065,8.579637369169763,0.600808150636789
desk_mid_05,3,0.839408060118223,1.1321017734890422,-2.311951845484688,4.617487384468422,8.079713521591568,0.600808150636789
desk_mid_05,4,-1.5958991852560178,0.30574112576038726,0.1048672831195454,10.016664938312935,7.985470526830237,1.2408081506367892
desk_mid_05,5,-1.8244229760761215,0.33480675416920214,-0.10953765825267658,10.025391141531578,8.485394374408433,1.2408081506367892
desk_mid_05,6,0.6251825279622523,0.7451689533912919,-2.5479114629845734,4.626213587687065,8.579637369169763,1.2408081506367892
desk_mid_05,7,0.8537063187823559,0.7161033249824772,-2.333506521612352,4.617487384468422,8.079713521591568,1.2408081506367892
door,0,6.4300129393362795,1.2977141869835378,-0.959829569277534,0.016439262999999996,0.33755394800000005,0.16858013527777782
door,1,6.4069360323909335,1.2939658422118732,-0.9376296609344061,0.066439263,0.33755394800000005,0.16858013527777782
door,2,5.468398490929237,1.4182135496908221,-1.850176369366892,0.066439263,2.427553948,0.16858013527777782
door,3,5.491475397874584,1.4219618944624868,-1.87237627771002,0.016439262999999996,2.427553948,0.16858013527777782
door,4,6.474694997661693,-0.002280964599477908,-1.0271879321764832,0.016439262999999996,0.33755394800000005,2.168580135277778
door,5,6.451618090716347,-0.006029309371142544,-1.0049880238333553,0.066439263,0.33755394800000005,2.168580135277778
door,6,5.513080549254653,0.11821839810780643,-1.9175347322658411,0.066439263,2.427553948,2.168580135277778
door,7,5.536157456199998,0.12196674287947107,-1.939734640608969,0.016439262999999996,2.427553948,2.168580135277778
desk_mid_06,0,-2.3492262423215777,0.7177516814511541,-0.32959978631009623,10.316596401133312,9.327616943933458,0.6951035383379542
desk_mid_06,1,-2.5777500331416814,0.7468173098599692,-0.5440047276823194,10.325322604351953,9.827540791511655,0.6951035383379542
desk_mid_06,2,0.280123054903088,1.2255732089524072,-3.3887741665361997,4.026282124866688,9.937490952066542,0.6951035383379542
desk_mid_06,3,0.5086468457231907,1.1965075805435923,-3.174369225163977,4.0175559216480465,9.437567104488345,0.6951035383379542
desk_mid_06,4,-2.33604503511558,0.3342531117341645,-0.34947050336528623,10.316596401133312,9.327616943933458,1.285103538337954
desk_mid_06,5,-2.564568825935684,0.3633187401429796,-0.5638754447375095,10.325322604351953,9.827540791511655,1.285103538337954
desk_mid_06,6,0.29330426210908556,0.8420746392354177,-3.4086448835913896,4.026282124866688,9.937490952066542,1.285103538337954
desk_mid_06,7,0.5218280529291883,0.8130090108266027,-3.1942399422191667,4.0175559216480465,9.437567104488345,1.285103538337954
desk_right_01,0,-0.08023527779405804,0.3849695310371075,3.9309892566336244,12.591248160752874,1.9157126932460669,0.2668415801912454
desk_right_01,1,-0.39293692678133585,0.39031399310727977,3.8634912545859783,12.856207792869476,2.33973674132428,0.2668415801912454
desk_right_01,2,0.02135229426574714,0.6470260110452961,2.2221398838536057,10.566477933247127,3.770518754753933,0.2668415801912454
desk_right_01,3,0.33405394325302495,0.641681548975124,2.2896378859012523,10.301518301130525,3.34649470667572,0.2668415801912454
desk_right_01,4,-0.07465002050338132,0.22247013708923058,3.9225694612712556,12.591248160752874,1.9157126932460669,0.5168415801912454
desk_right_01,5,-0.38735166949065913,0.22781459915940272,3.8550714592236095,12.856207792869476,2.33973674132428,0.5168415801912454
desk_right_01,6,0.026937551556423855,0.4845266170974192,2.213720088491237,10.566477933247127,3.770518754753933,0.5168415801912454
desk_right_01,7,0.33963920054370167,0.47918215502724704,2.2812180905388835,10.301518301130525,3.34649470667572,0.5168415801912454
desk_right_02,0,-0.909945707873681,0.31180644783322675,3.9569322184052056,13.529262872003713,2.803549053370275,0.35241684976595306
desk_right_02,1,-1.222647356860958,0.3171509099033989,3.8894342163575595,13.794222504120315,3.2275731014484883,0.35241684976595306
desk_right_02,2,-0.7086218418580961,0.6356639691968637,1.8529427008192458,10.953261381996288,5.002802636629724,0.35241684976595306
desk_right_02,3,-0.39592019287081825,0.6303195071266916,1.9204407028668924,10.688301749879686,4.578778588551511,0.35241684976595306
desk_right_02,4,-0.9021263476667336,0.08430729630619904,3.94514450489789,13.529262872003713,2.803549053370275,0.7024168497659531
desk_right_02,5,-1.2148279966540105,0.08965175837637118,3.877646502850244,13.794222504120315,3.2275731014484883,0.7024168497659531
desk_right_02,6,-0.7008024816511487,0.4081648176698359,1.8411549873119295,10.953261381996288,5.002802636629724,0.7024168497659531
desk_right_02,7,-0.38810083266387085,0.4028203555996638,1.908652989359576,10.688301749879686,4.578778588551511,0.7024168497659531
desk_right_03,0,-1.573654520124613,0.30498246034391174,3.5862042977204154,13.841853192003713,3.9642761063702756,0.4330228951131754
desk_right_03,1,-1.8863561691118917,0.3103269224140841,3.5187062956727684,14.106812824120315,4.388300154448489,0.4330228951131754
desk_right_03,2,-1.372330654109029,0.6288399817075487,1.4822147801344543,11.265851701996288,6.1635296896297245,0.4330228951131754
desk_right_03,3,-1.059629005121752,0.6234955196373765,1.5497127821821013,11.000892069879686,5.739505641551512,0.4330228951131754
desk_right_03,4,-1.5638244672930224,0.018983526995648203,3.5713854578826463,13.841853192003713,3.9642761063702756,0.8730228951131753
desk_right_03,5,-1.876526116280301,0.024327989065820566,3.5038874558349993,14.106812824120315,4.388300154448489,0.8730228951131753
desk_right_03,6,-1.3625006012774374,0.3428410483592852,1.4673959402966856,11.265851701996288,6.1635296896297245,0.8730228951131753
desk_right_03,7,-1.0497989522901605,0.33749658628911305,1.5348939423443326,11.000892069879686,5.739505641551512,0.8730228951131753
desk_right_04,0,-2.279826139004003,0.30128137342556527,3.176768836787178,14.157532035948526,5.216547718350132,0.5168408971979075
desk_right_04,1,-2.591141209447331,0.3074546960405722,3.103976387006915,14.415051073403552,5.645131368701187,0.5168408971979075
desk_right_04,2,-2.0406294279995194,0.6252943102999642,1.075687656178834,11.543540616051475,7.370508919649868,0.5168408971979075
desk_right_04,3,-1.7293143575561913,0.6191209876849574,1.1484801059590959,11.286021578596449,6.941925269298813,0.5168408971979075
desk_right_04,4,-2.2682088038393946,-0.03671736598601871,3.159255662433451,14.157532035948526,5.216547718350132,1.0368408971979075
desk_right_04,5,-2.5795238742827227,-0.03054404337101202,3.086463212653188,14.415051073403552,5.645131368701187,1.0368408971979075
desk_right_04,6,-2.029012092834911,0.28729557088838,1.0581744818251073,11.543540616051475,7.370508919649868,1.0368408971979075
desk_right_04,7,-1.717697022391583,0.2811222482733733,1.1309669316053692,11.286021578596449,6.941925269298813,1.0368408971979075
desk_right_05,0,-2.86065506894567,0.3529210423647702,2.3935996163299347,13.918410424772997,6.760186554077644,0.6061547720779414
desk_right_05,1,-3.171970139389,0.35909436497977687,2.3208071665496726,14.175929462228025,7.1887702044287005,0.6061547720779414
desk_right_05,2,-2.7036242954707106,0.6294952308422447,0.5952480970392151,11.733002655227004,8.656628717922356,0.6061547720779414
desk_right_05,3,-2.3923092250273825,0.623321908227238,0.6680405468194774,11.475483617771976,8.2280450675713,0.6061547720779414
desk_right_05,4,-2.8470270411564176,-0.043577478868049635,2.3730553156457552,13.918410424772997,6.760186554077644,1.2161547720779413
desk_right_05,5,-3.1583421115997474,-0.03740415625304294,2.300262865865493,14.175929462228025,7.1887702044287005,1.2161547720779413
desk_right_05,6,-2.689996267681458,0.23299670960942498,0.5747037963550357,11.733002655227004,8.656628717922356,1.2161547720779413
desk_right_05,7,-2.37868119723813,0.22682338699441829,0.647496246135298,11.475483617771976,8.2280450675713,1.2161547720779413
desk_right_06,0,-3.4809653720783107,0.4043116368881594,1.6336250253752218,13.747899082527256,8.320931851296164,0.6895032890766553
desk_right_06,1,-3.7922804425216388,0.4104849595031663,1.5608325755949592,14.005418119982284,8.74951550164722,0.6895032890766553
desk_right_06,2,-3.4389669111446857,0.6144715776099403,0.2590950319291754,12.162508423472742,9.856847362703837,0.6895032890766553
desk_right_06,3,-3.127651840701356,0.6082982549949335,0.3318874817094377,11.904989386017714,9.42826371235278,0.6895032890766553
desk_right_06,4,-3.4651032413727876,-0.05718664192381118,1.6097128065460948,13.747899082527256,8.320931851296164,1.3995032890766552
desk_right_06,5,-3.7764183118161156,-0.05101331930880426,1.5369203567658323,14.005418119982284,8.74951550164722,1.3995032890766552
desk_right_06,6,-3.4231047804391626,0.15297329879796973,0.2351828131000484,12.162508423472742,9.856847362703837,1.3995032890766552
desk_right_06,7,-3.1117897099958327,0.14679997618296303,0.30797526288031074,11.904989386017714,9.42826371235278,1.3995032890766552
desk_left_01,0,2.8216444675950765,1.0487358101007465,-0.13338767851500688,4.878311486810817,3.380966049588268,0.2692354234490612
desk_left_01,1,2.7535207695929174,1.0938066742407768,-0.43616886246735204,4.613351854694214,3.804990097666481,0.2692354234490612
desk_left_01,2,3.980797393739598,1.1563481286675823,-0.7192224484579972,2.9596580671891832,2.771647532411732,0.2692354234490612
desk_left_01,3,4.048921091741757,1.1112772645275522,-0.41644126450565183,3.2246176993057856,2.3476234843335186,0.2692354234490612
desk_left_01,4,2.827006314594126,0.8927363919107845,-0.14147068206288083,4.878311486810817,3.380966049588268,0.5092354234490613
desk_left_01,5,2.758882616591967,0.9378072560508148,-0.4442518660152259,4.613351854694214,3.804990097666481,0.5092354234490613
desk_left_01,6,3.986159240738648,1.0003487104776205,-0.7273054520058712,2.9596580671891832,2.771647532411732,0.5092354234490613
desk_left_01,7,4.0542829387408075,0.9552778463375902,-0.4245242680535257,3.2246176993057856,2.3476234843335186,0.5092354234490613
desk_left_02,0,2.423408812519443,1.0883953044135841,-0.7971962402970444,4.573710372149713,4.58504005205389,0.3534758856907021
