obstacle_id,vertex_index,x_m,y_m,z_m
desk_mid_01,0,9.566771551703463,3.0976872113363347,0.2596819919905323
desk_mid_01,1,9.575497754922104,3.5976110589145307,0.2596819919905323
desk_mid_01,2,5.576106974296539,3.667420684663665,0.2596819919905323
desk_mid_01,3,5.567380771077897,3.1674968370854693,0.2596819919905323
desk_mid_01,4,9.566771551703463,3.0976872113363347,0.5296819919905323
desk_mid_01,5,9.575497754922104,3.5976110589145307,0.5296819919905323
desk_mid_01,6,5.576106974296539,3.667420684663665,0.5296819919905323
desk_mid_01,7,5.567380771077897,3.1674968370854693,0.5296819919905323
desk_mid_02,0,9.566771551703463,4.397687211336335,0.34995976976831006
desk_mid_02,1,9.575497754922104,4.8976110589145305,0.34995976976831006
desk_mid_02,2,5.576106974296539,4.967420684663665,0.34995976976831006
desk_mid_02,3,5.567380771077897,4.467496837085469,0.34995976976831006
desk_mid_02,4,9.566771551703463,4.397687211336335,0.70995976976831
desk_mid_02,5,9.575497754922104,4.8976110589145305,0.70995976976831
desk_mid_02,6,5.576106974296539,4.967420684663665,0.70995976976831
desk_mid_02,7,5.567380771077897,4.467496837085469,0.70995976976831
desk_mid_03,0,9.791737283113651,5.593760419887946,0.43356579695222597
desk_mid_03,1,9.800463486332292,6.093684267466141,0.43356579695222597
desk_mid_03,2,5.35114124288635,6.171347476112054,0.43356579695222597
desk_mid_03,3,5.342415039667708,5.671423628533859,0.43356579695222597
desk_mid_03,4,9.791737283113651,5.593760419887946,0.8735657969522259
desk_mid_03,5,9.800463486332292,6.093684267466141,0.8735657969522259
desk_mid_03,6,5.35114124288635,6.171347476112054,0.8735657969522259
desk_mid_03,7,5.342415039667708,5.671423628533859,0.8735657969522259
desk_mid_04,0,10.116687784039478,6.788088387795829,0.5172930214030673
desk_mid_04,1,10.125413987258119,7.288012235374024,0.5172930214030673
desk_mid_04,2,5.026190741960523,7.377019508204171,0.5172930214030673
desk_mid_04,3,5.017464538741882,6.877095660625976,0.5172930214030673
desk_mid_04,4,10.116687784039478,6.788088387795829,1.0672930214030674
desk_mid_04,5,10.125413987258119,7.288012235374024,1.0672930214030674
desk_mid_04,6,5.026190741960523,7.377019508204171,1.0672930214030674
desk_mid_04,7,5.017464538741882,6.877095660625976,1.0672930214030674
desk_mid_05,0,10.016664938312935,7.985470526830237,0.600808150636789
desk_mid_05,1,10.025391141531578,8.485394374408433,0.600808150636789
desk_mid_05,2,4.626213587687065,8.579637369169763,0.600808150636789
desk_mid_05,3,4.617487384468422,8.079713521591568,0.600808150636789
desk_mid_05,4,10.016664938312935,7.985470526830237,1.2408081506367892
desk_mid_05,5,10.025391141531578,8.485394374408433,1.2408081506367892
desk_mid_05,6,4.626213587687065,8.579637369169763,1.2408081506367892
desk_mid_05,7,4.617487384468422,8.079713521591568,1.2408081506367892
door,0,0.016439262999999996,0.33755394800000005,0.16858013527777782
door,1,0.066439263,0.33755394800000005,0.16858013527777782
door,2,0.066439263,2.427553948,0.16858013527777782
door,3,0.016439262999999996,2.427553948,0.16858013527777782
door,4,0.016439262999999996,0.33755394800000005,2.168580135277778
door,5,0.066439263,0.33755394800000005,2.168580135277778
door,6,0.066439263,2.427553948,2.168580135277778
door,7,0.016439262999999996,2.427553948,2.168580135277778
desk_mid_06,0,10.316596401133312,9.327616943933458,0.6951035383379542
desk_mid_06,1,10.325322604351953,9.827540791511655,0.6951035383379542
desk_mid_06,2,4.026282124866688,9.937490952066542,0.6951035383379542
desk_mid_06,3,4.0175559216480465,9.437567104488345,0.6951035383379542
desk_mid_06,4,10.316596401133312,9.327616943933458,1.285103538337954
desk_mid_06,5,10.325322604351953,9.827540791511655,1.285103538337954
desk_mid_06,6,4.026282124866688,9.937490952066542,1.285103538337954
desk_mid_06,7,4.0175559216480465,9.437567104488345,1.285103538337954
desk_right_01,0,12.591248160752874,1.9157126932460669,0.2668415801912454
desk_right_01,1,12.856207792869476,2.33973674132428,0.2668415801912454
desk_right_01,2,10.566477933247127,3.770518754753933,0.2668415801912454
desk_right_01,3,10.301518301130525,3.34649470667572,0.2668415801912454
desk_right_01,4,12.591248160752874,1.9157126932460669,0.5168415801912454
desk_right_01,5,12.856207792869476,2.33973674132428,0.5168415801912454
desk_right_01,6,10.566477933247127,3.770518754753933,0.5168415801912454
desk_right_01,7,10.301518301130525,3.34649470667572,0.5168415801912454
desk_right_02,0,13.529262872003713,2.803549053370275,0.35241684976595306
desk_right_02,1,13.794222504120315,3.2275731014484883,0.35241684976595306
desk_right_02,2,10.953261381996288,5.002802636629724,0.35241684976595306
desk_right_02,3,10.688301749879686,4.578778588551511,0.35241684976595306
desk_right_02,4,13.529262872003713,2.803549053370275,0.7024168497659531
desk_right_02,5,13.794222504120315,3.2275731014484883,0.7024168497659531
desk_right_02,6,10.953261381996288,5.002802636629724,0.7024168497659531
desk_right_02,7,10.688301749879686,4.578778588551511,0.7024168497659531
desk_right_03,0,13.841853192003713,3.9642761063702756,0.4330228951131754
desk_right_03,1,14.106812824120315,4.388300154448489,0.4330228951131754
desk_right_03,2,11.265851701996288,6.1635296896297245,0.4330228951131754
desk_right_03,3,11.000892069879686,5.739505641551512,0.4330228951131754
desk_right_03,4,13.841853192003713,3.9642761063702756,0.8730228951131753
desk_right_03,5,14.106812824120315,4.388300154448489,0.8730228951131753
desk_right_03,6,11.265851701996288,6.1635296896297245,0.8730228951131753
desk_right_03,7,11.000892069879686,5.739505641551512,0.8730228951131753
desk_right_04,0,14.157532035948526,5.216547718350132,0.5168408971979075
desk_right_04,1,14.415051073403552,5.645131368701187,0.5168408971979075
desk_right_04,2,11.543540616051475,7.370508919649868,0.5168408971979075
desk_right_04,3,11.286021578596449,6.941925269298813,0.5168408971979075
desk_right_04,4,14.157532035948526,5.216547718350132,1.0368408971979075
desk_right_04,5,14.415051073403552,5.645131368701187,1.0368408971979075
desk_right_04,6,11.543540616051475,7.370508919649868,1.0368408971979075
desk_right_04,7,11.286021578596449,6.941925269298813,1.0368408971979075
desk_right_05,0,13.918410424772997,6.760186554077644,0.6061547720779414
desk_right_05,1,14.175929462228025,7.1887702044287005,0.6061547720779414
desk_right_05,2,11.733002655227004,8.656628717922356,0.6061547720779414
desk_right_05,3,11.475483617771976,8.2280450675713,0.6061547720779414
desk_right_05,4,13.918410424772997,6.760186554077644,1.2161547720779413
desk_right_05,5,14.175929462228025,7.1887702044287005,1.2161547720779413
desk_right_05,6,11.733002655227004,8.656628717922356,1.2161547720779413
desk_right_05,7,11.475483617771976,8.2280450675713,1.2161547720779413
desk_right_06,0,13.747899082527256,8.320931851296164,0.6895032890766553
desk_right_06,1,14.005418119982284,8.74951550164722,0.6895032890766553
desk_right_06,2,12.162508423472742,9.856847362703837,0.6895032890766553
desk_right_06,3,11.904989386017714,9.42826371235278,0.6895032890766553
desk_right_06,4,13.747899082527256,8.320931851296164,1.3995032890766552
desk_right_06,5,14.005418119982284,8.74951550164722,1.3995032890766552
desk_right_06,6,12.162508423472742,9.856847362703837,1.3995032890766552
desk_right_06,7,11.904989386017714,9.42826371235278,1.3995032890766552
desk_left_01,0,4.878311486810817,3.380966049588268,0.2692354234490612
desk_left_01,1,4.613351854694214,3.804990097666481,0.2692354234490612
desk_left_01,2,2.9596580671891832,2.771647532411732,0.2692354234490612
desk_left_01,3,3.2246176993057856,2.3476234843335186,0.2692354234490612
desk_left_01,4,4.878311486810817,3.380966049588268,0.5092354234490613
desk_left_01,5,4.613351854694214,3.804990097666481,0.5092354234490613
desk_left_01,6,2.9596580671891832,2.771647532411732,0.5092354234490613
desk_left_01,7,3.2246176993057856,2.3476234843335186,0.5092354234490613
desk_left_02,0,4.573710372149713,4.58504005205389,0.3534758856907021
desk_left_02,1,4.323710372149713,5.01805275394611,0.3534758856907021
desk_left_02,2,1.509127809850287,3.39305275394611,0.3534758856907021
desk_left_02,3,1.759127809850287,2.9600400520538908,0.3534758856907021
desk_left_02,4,4.573710372149713,4.58504005205389,0.6834758856907022
desk_left_02,5,4.323710372149713,5.01805275394611,0.6834758856907022
desk_left_02,6,1.509127809850287,3.39305275394611,0.6834758856907022
desk_left_02,7,1.759127809850287,2.9600400520538908,0.6834758856907022
desk_left_03,0,4.236819264149713,5.86855256905389,0.44260869937125763
desk_left_03,1,3.9868192641497133,6.301565270946109,0.44260869937125763
desk_left_03,2,1.1722367018502873,4.67656527094611,0.44260869937125763
desk_left_03,3,1.4222367018502873,4.2435525690538904,0.44260869937125763
desk_left_03,4,4.236819264149713,5.86855256905389,0.8426086993712576
desk_left_03,5,3.9868192641497133,6.301565270946109,0.8426086993712576
desk_left_03,6,1.1722367018502873,4.67656527094611,0.8426086993712576
desk_left_03,7,1.4222367018502873,4.2435525690538904,0.8426086993712576
desk_left_04,0,3.867966631149713,7.087424070053889,0.5272525536073687
desk_left_04,1,3.617966631149713,7.520436771946109,0.5272525536073687
desk_left_04,2,0.8033840688502869,5.89543677194611,0.5272525536073687
desk_left_04,3,1.053384068850287,5.46242407005389,0.5272525536073687
desk_left_04,4,3.867966631149713,7.087424070053889,1.0172525536073687
desk_left_04,5,3.617966631149713,7.520436771946109,1.0172525536073687
desk_left_04,6,0.8033840688502869,5.89543677194611,1.0172525536073687
desk_left_04,7,1.053384068850287,5.46242407005389,1.0172525536073687
desk_left_05,0,3.2119858692574934,8.16361607905389,0.6019881097879243
desk_left_05,1,2.9619858692574934,8.596628780946109,0.6019881097879243
desk_left_05,2,1.0134287107425064,7.47162878094611,0.6019881097879243
desk_left_05,3,1.2634287107425064,7.038616079053891,0.6019881097879243
desk_left_05,4,3.2119858692574934,8.16361607905389,1.1819881097879243
desk_left_05,5,2.9619858692574934,8.596628780946109,1.1819881097879243
desk_left_05,6,1.0134287107425064,7.47162878094611,1.1819881097879243
desk_left_05,7,1.2634287107425064,7.038616079053891,1.1819881097879243
desk_left_06,0,2.7412198064059945,9.28900681705389,0.6801402443712575
desk_left_06,1,2.491219806405995,9.722019518946109,0.6801402443712575
desk_left_06,2,0.9323740795940052,8.822019518946108,0.6801402443712575
desk_left_06,3,1.182374079594005,8.38900681705389,0.6801402443712575
desk_left_06,4,2.7412198064059945,9.28900681705389,1.4401402443712574
desk_left_06,5,2.491219806405995,9.722019518946109,1.4401402443712574
desk_left_06,6,0.9323740795940052,8.822019518946108,1.4401402443712574
desk_left_06,7,1.182374079594005,8.38900681705389,1.4401402443712574
