grid_id,row,column,x,y,z,sionna_rssi_dbm,path_gain_linear
grid-r000-c000,0,0,0.19999980926513672,0.20000028610229492,0.44999998807907104,-39.06649528011263,1.2397966884236666e-06
grid-r000-c001,0,1,0.40000009536743164,0.20000028610229492,0.44999998807907104,-38.307780971269594,1.4764607385586714e-06
grid-r000-c002,0,2,0.5999999046325684,0.20000028610229492,0.44999998807907104,-38.27087247948982,1.489061901338573e-06
grid-r000-c003,0,3,0.7999997138977051,0.20000028610229492,0.44999998807907104,-37.77830155662194,1.6678993688401533e-06
grid-r000-c004,0,4,1.0,0.20000028610229492,0.44999998807907104,-37.46863356989217,1.7911693248606753e-06
grid-r000-c005,0,5,1.1999998092651367,0.20000028610229492,0.44999998807907104,-37.139220872838905,1.932314944497193e-06
grid-r000-c006,0,6,1.4000000953674316,0.20000028610229492,0.44999998807907104,-36.575913381048636,2.199928985646693e-06
grid-r000-c007,0,7,1.5999999046325684,0.20000028610229492,0.44999998807907104,-35.52019839171264,2.805305484798737e-06
grid-r000-c008,0,8,1.799999713897705,0.20000028610229492,0.44999998807907104,-34.61428973243799,3.4559784580778796e-06
grid-r000-c009,0,9,2.0,0.20000028610229492,0.44999998807907104,-32.90965478518253,5.1172251005482394e-06
grid-r000-c010,0,10,2.200000047683716,0.20000028610229492,0.44999998807907104,-31.33559661474966,7.352589818765409e-06
grid-r000-c011,0,11,2.3999998569488525,0.20000028610229492,0.44999998807907104,-29.59540306292891,1.0976394150929991e-05
grid-r000-c012,0,12,2.5999999046325684,0.20000028610229492,0.44999998807907104,-28.178140177422442,1.5211988284136169e-05
grid-r000-c013,0,13,2.799999952316284,0.20000028610229492,0.44999998807907104,-27.17443659741963,1.916709697979968e-05
grid-r000-c014,0,14,3.0,0.20000028610229492,0.44999998807907104,-26.67467965390017,2.150463296857197e-05
grid-r000-c015,0,15,3.200000047683716,0.20000028610229492,0.44999998807907104,-26.57714218840251,2.1993066184222698e-05
grid-r000-c016,0,16,3.3999998569488525,0.20000028610229492,0.44999998807907104,-26.574803748764914,2.200491144321859e-05
grid-r000-c017,0,17,3.5999999046325684,0.20000028610229492,0.44999998807907104,-26.948518993440793,2.019054772972595e-05
grid-r000-c018,0,18,3.799999952316284,0.20000028610229492,0.44999998807907104,-27.9783054993434,1.5928300854284316e-05
grid-r000-c019,0,19,4.0,0.20000028610229492,0.44999998807907104,-29.555071500861686,1.1078803254349623e-05
grid-r000-c020,0,20,4.199999809265137,0.20000028610229492,0.44999998807907104,-31.303610483561606,7.406942131638061e-06
grid-r000-c021,0,21,4.400000095367432,0.20000028610229492,0.44999998807907104,-33.231046797396104,4.752206677949289e-06
grid-r000-c022,0,22,4.599999904632568,0.20000028610229492,0.44999998807907104,-35.47832164230556,2.832486416082247e-06
grid-r000-c023,0,23,4.800000190734863,0.20000028610229492,0.44999998807907104,-37.41699392075665,1.8125942915503401e-06
grid-r000-c024,0,24,5.0,0.20000028610229492,0.44999998807907104,-38.692809441252194,1.3511981933334027e-06
grid-r000-c025,0,25,5.199999809265137,0.20000028610229492,0.44999998807907104,-39.050626597183104,1.2443350669855135e-06
grid-r000-c026,0,26,5.400000095367432,0.20000028610229492,0.44999998807907104,-38.50291250271969,1.4115905742073664e-06
grid-r000-c027,0,27,5.599999904632568,0.20000028610229492,0.44999998807907104,-37.785760323225155,1.6650373027005116e-06
grid-r000-c028,0,28,5.800000190734863,0.20000028610229492,0.44999998807907104,-37.665802363132876,1.7116689150498132e-06
grid-r000-c029,0,29,6.0,0.20000028610229492,0.44999998807907104,-37.766862342363616,1.6722983673389535e-06
grid-r000-c030,0,30,6.199999809265137,0.20000028610229492,0.44999998807907104,-37.5714830706617,1.7492492361270706e-06
grid-r000-c031,0,31,6.400000095367432,0.20000028610229492,0.44999998807907104,-37.62208514445071,1.728986035232083e-06
grid-r000-c032,0,32,6.599999904632568,0.20000028610229492,0.44999998807907104,-37.349161285584586,1.841127527768549e-06
grid-r000-c033,0,33,6.800000190734863,0.20000028610229492,0.44999998807907104,-37.02048669014455,1.9858723590004956e-06
grid-r000-c034,0,34,7.0,0.20000028610229492,0.44999998807907104,-37.41648130980771,1.8128082501789322e-06
grid-r000-c035,0,35,7.199999809265137,0.20000028610229492,0.44999998807907104,-37.611376582588406,1.7332545212411787e-06
grid-r000-c036,0,36,7.400000095367432,0.20000028610229492,0.44999998807907104,-38.11040925496779,1.5451088302143035e-06
grid-r000-c037,0,37,7.599999904632568,0.20000028610229492,0.44999998807907104,-37.95552943010237,1.6012054402381182e-06
grid-r000-c038,0,38,7.800000190734863,0.20000028610229492,0.44999998807907104,-38.42905650776885,1.4358013231685618e-06
grid-r000-c039,0,39,8.0,0.20000028610229492,0.44999998807907104,-38.982782612159575,1.2639262649827288e-06
grid-r000-c040,0,40,8.199999809265137,0.20000028610229492,0.44999998807907104,-39.685574577907175,1.0750843557616463e-06
grid-r000-c041,0,41,8.399999618530273,0.20000028610229492,0.44999998807907104,-39.87938719955794,1.0281613640472642e-06
grid-r000-c042,0,42,8.600000381469727,0.20000028610229492,0.44999998807907104,-40.119176328976764,9.729317298479145e-07
grid-r000-c043,0,43,8.800000190734863,0.20000028610229492,0.44999998807907104,-39.75853379026113,1.0571743587206583e-06
grid-r000-c044,0,44,9.0,0.20000028610229492,0.44999998807907104,-39.8875522353402,1.0262301657348871e-06
grid-r000-c045,0,45,9.199999809265137,0.20000028610229492,0.44999998807907104,-39.69836660102204,1.071922383744095e-06
grid-r000-c046,0,46,9.399999618530273,0.20000028610229492,0.44999998807907104,-39.15338597457263,1.2152381714258809e-06
grid-r000-c047,0,47,9.600000381469727,0.20000028610229492,0.44999998807907104,-39.65879560350112,1.0817338988999836e-06
grid-r000-c048,0,48,9.800000190734863,0.20000028610229492,0.44999998807907104,-39.361821639527804,1.158291411229584e-06
grid-r000-c049,0,49,10.0,0.20000028610229492,0.44999998807907104,-39.32755273678984,1.167467303275771e-06
grid-r000-c050,0,50,10.200000762939453,0.20000028610229492,0.44999998807907104,-39.48908558045676,1.1248417877141037e-06
grid-r000-c051,0,51,10.399999618530273,0.20000028610229492,0.44999998807907104,-39.35370297316357,1.1604587371039088e-06
grid-r000-c052,0,52,10.600000381469727,0.20000028610229492,0.44999998807907104,-39.25692700924199,1.1866080740219331e-06
grid-r000-c053,0,53,10.800000190734863,0.20000028610229492,0.44999998807907104,-40.15690228694339,9.645167438065982e-07
grid-r000-c054,0,54,11.0,0.20000028610229492,0.44999998807907104,-40.41657162216581,9.085374585993122e-07
grid-r000-c055,0,55,11.200000762939453,0.20000028610229492,0.44999998807907104,-41.25992016491991,7.481832540179312e-07
grid-r000-c056,0,56,11.399999618530273,0.20000028610229492,0.44999998807907104,-39.41964323684101,1.1429722235334339e-06
grid-r000-c057,0,57,11.600000381469727,0.20000028610229492,0.44999998807907104,-41.45167845048007,7.158666903706035e-07
grid-r001-c000,1,0,0.19999980926513672,0.40000057220458984,0.44999998807907104,-37.432794381009884,1.8060117099594208e-06
grid-r001-c001,1,1,0.40000009536743164,0.40000057220458984,0.44999998807907104,-37.53612918445729,1.7635471749599674e-06
grid-r001-c002,1,2,0.5999999046325684,0.40000057220458984,0.44999998807907104,-37.623115009279786,1.7285760804952588e-06
grid-r001-c003,1,3,0.7999997138977051,0.40000057220458984,0.44999998807907104,-37.69659601853256,1.6995752503135009e-06
grid-r001-c004,1,4,1.0,0.40000057220458984,0.44999998807907104,-37.51037896491822,1.7740346720529487e-06
grid-r001-c005,1,5,1.1999998092651367,0.40000057220458984,0.44999998807907104,-37.669785703099905,1.7100996956287418e-06
grid-r001-c006,1,6,1.4000000953674316,0.40000057220458984,0.44999998807907104,-37.518368584540326,1.770774019860255e-06
grid-r001-c007,1,7,1.5999999046325684,0.40000057220458984,0.44999998807907104,-36.8937724641357,2.044667780864984e-06
grid-r001-c008,1,8,1.799999713897705,0.40000057220458984,0.44999998807907104,-34.91347086525626,3.225914952054154e-06
grid-r001-c009,1,9,2.0,0.40000057220458984,0.44999998807907104,-33.248772685459436,4.732849902211456e-06
grid-r001-c010,1,10,2.200000047683716,0.40000057220458984,0.44999998807907104,-31.30672188351788,7.401637503789971e-06
grid-r001-c011,1,11,2.3999998569488525,0.40000057220458984,0.44999998807907104,-29.51905911333177,1.117105239245575e-05
grid-r001-c012,1,12,2.5999999046325684,0.40000057220458984,0.44999998807907104,-27.96507664175519,1.597689333721064e-05
grid-r001-c013,1,13,2.799999952316284,0.40000057220458984,0.44999998807907104,-26.814784515928594,2.082195715047419e-05
grid-r001-c014,1,14,3.0,0.40000057220458984,0.44999998807907104,-26.199588187810136,2.399060394964181e-05
grid-r001-c015,1,15,3.200000047683716,0.40000057220458984,0.44999998807907104,-26.0772659785599,2.467592275934294e-05
grid-r001-c016,1,16,3.3999998569488525,0.40000057220458984,0.44999998807907104,-26.422779291894443,2.278883221151773e-05
grid-r001-c017,1,17,3.5999999046325684,0.40000057220458984,0.44999998807907104,-27.079350948671305,1.9591374439187348e-05
grid-r001-c018,1,18,3.799999952316284,0.40000057220458984,0.44999998807907104,-28.31638543353246,1.4735383956576698e-05
grid-r001-c019,1,19,4.0,0.40000057220458984,0.44999998807907104,-29.9030826802245,1.0225669029750861e-05
grid-r001-c020,1,20,4.199999809265137,0.40000057220458984,0.44999998807907104,-31.701885387868685,6.7578953348856885e-06
grid-r001-c021,1,21,4.400000095367432,0.40000057220458984,0.44999998807907104,-33.60811548210617,4.357008947408758e-06
grid-r001-c022,1,22,4.599999904632568,0.40000057220458984,0.44999998807907104,-35.18511452553757,3.030320385732921e-06
grid-r001-c023,1,23,4.800000190734863,0.40000057220458984,0.44999998807907104,-36.46763381330886,2.2554677343578078e-06
grid-r001-c024,1,24,5.0,0.40000057220458984,0.44999998807907104,-37.327712446309825,1.8502429384170682e-06
grid-r001-c025,1,25,5.199999809265137,0.40000057220458984,0.44999998807907104,-38.21526217557579,1.5082515574249555e-06
grid-r001-c026,1,26,5.400000095367432,0.40000057220458984,0.44999998807907104,-38.82215592559544,1.3115486581227742e-06
grid-r001-c027,1,27,5.599999904632568,0.40000057220458984,0.44999998807907104,-39.433605063210436,1.139303662966995e-06
grid-r001-c028,1,28,5.800000190734863,0.40000057220458984,0.44999998807907104,-39.075943022055114,1.2371025377433398e-06
grid-r001-c029,1,29,6.0,0.40000057220458984,0.44999998807907104,-38.666529470459196,1.3593993344329647e-06
grid-r001-c030,1,30,6.199999809265137,0.40000057220458984,0.44999998807907104,-37.79937284975049,1.659826580180379e-06
grid-r001-c031,1,31,6.400000095367432,0.40000057220458984,0.44999998807907104,-37.47877774735814,1.786990424079704e-06
grid-r001-c032,1,32,6.599999904632568,0.40000057220458984,0.44999998807907104,-37.88765642812349,1.6264261830656324e-06
grid-r001-c033,1,33,6.800000190734863,0.40000057220458984,0.44999998807907104,-38.29983876530047,1.4791633020649897e-06
grid-r001-c034,1,34,7.0,0.40000057220458984,0.44999998807907104,-38.38185647808154,1.4514910162688466e-06
grid-r001-c035,1,35,7.199999809265137,0.40000057220458984,0.44999998807907104,-38.63377954749243,1.3696892438019859e-06
grid-r001-c036,1,36,7.400000095367432,0.40000057220458984,0.44999998807907104,-38.32013170256383,1.4722678542966605e-06
grid-r001-c037,1,37,7.599999904632568,0.40000057220458984,0.44999998807907104,-38.14809902584685,1.53175778905279e-06
grid-r001-c038,1,38,7.800000190734863,0.40000057220458984,0.44999998807907104,-37.730614609632454,1.6863143628143007e-06
grid-r001-c039,1,39,8.0,0.40000057220458984,0.44999998807907104,-37.65512716456611,1.71588146713475e-06
grid-r001-c040,1,40,8.199999809265137,0.40000057220458984,0.44999998807907104,-37.730408783273084,1.686394284661219e-06
grid-r001-c041,1,41,8.399999618530273,0.40000057220458984,0.44999998807907104,-37.734938924984846,1.6846361177158542e-06
grid-r001-c042,1,42,8.600000381469727,0.40000057220458984,0.44999998807907104,-38.107132253825995,1.5462751434824895e-06
grid-r001-c043,1,43,8.800000190734863,0.40000057220458984,0.44999998807907104,-38.61343245814435,1.3761214177065995e-06
grid-r001-c044,1,44,9.0,0.40000057220458984,0.44999998807907104,-38.73553867070115,1.3379692518356023e-06
grid-r001-c045,1,45,9.199999809265137,0.40000057220458984,0.44999998807907104,-38.86127900690585,1.2997867315789335e-06
grid-r001-c046,1,46,9.399999618530273,0.40000057220458984,0.44999998807907104,-39.89509305344913,1.0244498298561666e-06
grid-r001-c047,1,47,9.600000381469727,0.40000057220458984,0.44999998807907104,-39.9209184556055,1.0183759968640516e-06
grid-r001-c048,1,48,9.800000190734863,0.40000057220458984,0.44999998807907104,-40.15924639547179,9.639962854635087e-07
grid-r001-c049,1,49,10.0,0.40000057220458984,0.44999998807907104,-41.09125246996265,7.77812203978101e-07
grid-r001-c050,1,50,10.200000762939453,0.40000057220458984,0.44999998807907104,-40.214853387925196,9.517319767837762e-07
grid-r001-c051,1,51,10.399999618530273,0.40000057220458984,0.44999998807907104,-40.84308314352488,8.235532504841103e-07
grid-r001-c052,1,52,10.600000381469727,0.40000057220458984,0.44999998807907104,-40.992281937584146,7.957411298775696e-07
grid-r001-c053,1,53,10.800000190734863,0.40000057220458984,0.44999998807907104,-40.73044678037927,8.45191891585273e-07
grid-r001-c054,1,54,11.0,0.40000057220458984,0.44999998807907104,-39.76217537436585,1.056288283507456e-06
grid-r001-c055,1,55,11.200000762939453,0.40000057220458984,0.44999998807907104,-40.65257734703418,8.604829417890869e-07
grid-r001-c056,1,56,11.399999618530273,0.40000057220458984,0.44999998807907104,-40.39053805470695,9.139999974649982e-07
grid-r001-c057,1,57,11.600000381469727,0.40000057220458984,0.44999998807907104,-40.32678111646689,9.275170214095851e-07
grid-r002-c000,2,0,0.19999980926513672,0.6000003814697266,0.44999998807907104,-37.13445608669996,1.934436113515403e-06
grid-r002-c001,2,1,0.40000009536743164,0.6000003814697266,0.44999998807907104,-37.255355094991685,1.8813278757079388e-06
grid-r002-c002,2,2,0.5999999046325684,0.6000003814697266,0.44999998807907104,-37.299973927585654,1.862098315541516e-06
grid-r002-c003,2,3,0.7999997138977051,0.6000003814697266,0.44999998807907104,-38.21117018594897,1.509673325017502e-06
grid-r002-c004,2,4,1.0,0.6000003814697266,0.44999998807907104,-39.15943329809701,1.2135471934016095e-06
grid-r002-c005,2,5,1.1999998092651367,0.6000003814697266,0.44999998807907104,-38.56073183987678,1.3929220585850999e-06
grid-r002-c006,2,6,1.4000000953674316,0.6000003814697266,0.44999998807907104,-37.300885344308185,1.8617075738802669e-06
grid-r002-c007,2,7,1.5999999046325684,0.6000003814697266,0.44999998807907104,-36.09227752525772,2.459077677485766e-06
grid-r002-c008,2,8,1.799999713897705,0.6000003814697266,0.44999998807907104,-34.677436268110625,3.406091991564608e-06
grid-r002-c009,2,9,2.0,0.6000003814697266,0.44999998807907104,-33.12077496089056,4.874415026279166e-06
grid-r002-c010,2,10,2.200000047683716,0.6000003814697266,0.44999998807907104,-31.330230784871134,7.361679763562279e-06
grid-r002-c011,2,11,2.3999998569488525,0.6000003814697266,0.44999998807907104,-29.53840596267525,1.1121398529212456e-05
grid-r002-c012,2,12,2.5999999046325684,0.6000003814697266,0.44999998807907104,-27.99517799505061,1.586653888807632e-05
grid-r002-c013,2,13,2.799999952316284,0.6000003814697266,0.44999998807907104,-26.88302180245629,2.0497354853432626e-05
grid-r002-c014,2,14,3.0,0.6000003814697266,0.44999998807907104,-26.22238478491238,2.386500455031637e-05
grid-r002-c015,2,15,3.200000047683716,0.6000003814697266,0.44999998807907104,13.724522315361053,0.23575028777122498
grid-r002-c016,2,16,3.3999998569488525,0.6000003814697266,0.44999998807907104,-26.508106139462164,2.2345464458339848e-05
grid-r002-c017,2,17,3.5999999046325684,0.6000003814697266,0.44999998807907104,-27.326200475682576,1.8508872017264366e-05
grid-r002-c018,2,18,3.799999952316284,0.6000003814697266,0.44999998807907104,-28.55003634772607,1.3963566743768752e-05
grid-r002-c019,2,19,4.0,0.6000003814697266,0.44999998807907104,-30.076828284063232,9.824651897361036e-06
grid-r002-c020,2,20,4.199999809265137,0.6000003814697266,0.44999998807907104,-31.839509700285873,6.547100838361075e-06
grid-r002-c021,2,21,4.400000095367432,0.6000003814697266,0.44999998807907104,-33.45863347776026,4.5095857785781845e-06
grid-r002-c022,2,22,4.599999904632568,0.6000003814697266,0.44999998807907104,-34.94039503993435,3.2059776913229143e-06
grid-r002-c023,2,23,4.800000190734863,0.6000003814697266,0.44999998807907104,-36.22258753879973,2.38638904193067e-06
grid-r002-c024,2,24,5.0,0.6000003814697266,0.44999998807907104,-36.79264192588057,2.0928389403707115e-06
grid-r002-c025,2,25,5.199999809265137,0.6000003814697266,0.44999998807907104,-37.078003673933694,1.9597453047026647e-06
grid-r002-c026,2,26,5.400000095367432,0.6000003814697266,0.44999998807907104,-37.377206787343724,1.829276357057097e-06
grid-r002-c027,2,27,5.599999904632568,0.6000003814697266,0.44999998807907104,-37.47471149102611,1.7886643490783172e-06
grid-r002-c028,2,28,5.800000190734863,0.6000003814697266,0.44999998807907104,-37.629145732153674,1.7261774019061704e-06
grid-r002-c029,2,29,6.0,0.6000003814697266,0.44999998807907104,-38.25691242360211,1.4938560752852936e-06
grid-r002-c030,2,30,6.199999809265137,0.6000003814697266,0.44999998807907104,-39.1441689807116,1.2178199995105388e-06
grid-r002-c031,2,31,6.400000095367432,0.6000003814697266,0.44999998807907104,-39.23284570253727,1.1932060033359448e-06
grid-r002-c032,2,32,6.599999904632568,0.6000003814697266,0.44999998807907104,-38.150106978175906,1.5310497474274598e-06
grid-r002-c033,2,33,6.800000190734863,0.6000003814697266,0.44999998807907104,-37.99811161239062,1.585582481311576e-06
grid-r002-c034,2,34,7.0,0.6000003814697266,0.44999998807907104,-37.42318652860193,1.8100115539709805e-06
grid-r002-c035,2,35,7.199999809265137,0.6000003814697266,0.44999998807907104,-37.53416173953398,1.7643462797423126e-06
grid-r002-c036,2,36,7.400000095367432,0.6000003814697266,0.44999998807907104,-38.01122474624164,1.5808021771590575e-06
grid-r002-c037,2,37,7.599999904632568,0.6000003814697266,0.44999998807907104,-38.3281830395078,1.4695409618070698e-06
grid-r002-c038,2,38,7.800000190734863,0.6000003814697266,0.44999998807907104,-39.055913823392345,1.2428210993675748e-06
grid-r002-c039,2,39,8.0,0.6000003814697266,0.44999998807907104,-39.54706702175072,1.1099241419287864e-06
grid-r002-c040,2,40,8.199999809265137,0.6000003814697266,0.44999998807907104,-39.72951562664185,1.0642617098710616e-06
grid-r002-c041,2,41,8.399999618530273,0.6000003814697266,0.44999998807907104,-39.67922637377246,1.0766569857878494e-06
grid-r002-c042,2,42,8.600000381469727,0.6000003814697266,0.44999998807907104,-39.37395763639267,1.1550591807463206e-06
grid-r002-c043,2,43,8.800000190734863,0.6000003814697266,0.44999998807907104,-38.793220522438084,1.3203161870478652e-06
grid-r002-c044,2,44,9.0,0.6000003814697266,0.44999998807907104,-38.70117908200457,1.348596697425819e-06
grid-r002-c045,2,45,9.199999809265137,0.6000003814697266,0.44999998807907104,-38.73680237453914,1.3375799881032435e-06
grid-r002-c046,2,46,9.399999618530273,0.6000003814697266,0.44999998807907104,-38.213581198933475,1.5088354530234938e-06
grid-r002-c047,2,47,9.600000381469727,0.6000003814697266,0.44999998807907104,-38.747455859149305,1.3343028513190802e-06
grid-r002-c048,2,48,9.800000190734863,0.6000003814697266,0.44999998807907104,-38.86025844574664,1.3000922081118915e-06
grid-r002-c049,2,49,10.0,0.6000003814697266,0.44999998807907104,-38.35205469120649,1.461485567233467e-06
grid-r002-c050,2,50,10.200000762939453,0.6000003814697266,0.44999998807907104,-39.16769131527059,1.2112418517062906e-06
grid-r002-c051,2,51,10.399999618530273,0.6000003814697266,0.44999998807907104,-38.47862726460551,1.4195061339705717e-06
grid-r002-c052,2,52,10.600000381469727,0.6000003814697266,0.44999998807907104,-39.26389919643285,1.1847046152979601e-06
grid-r002-c053,2,53,10.800000190734863,0.6000003814697266,0.44999998807907104,-39.4007190877861,1.1479635304567637e-06
grid-r002-c054,2,54,11.0,0.6000003814697266,0.44999998807907104,-40.738036517909784,8.437161227448087e-07
grid-r002-c055,2,55,11.200000762939453,0.6000003814697266,0.44999998807907104,-40.52257213607692,8.86630743934802e-07
grid-r002-c056,2,56,11.399999618530273,0.6000003814697266,0.44999998807907104,-40.98503187432187,7.970706406013051e-07
grid-r002-c057,2,57,11.600000381469727,0.6000003814697266,0.44999998807907104,-40.42960164824761,9.05815682017419e-07
grid-r003-c000,3,0,0.19999980926513672,0.8000001907348633,0.44999998807907104,-36.10241110193903,2.4533464966225438e-06
