grid_id,row,column,x,y,z,sionna_rssi_dbm,path_gain_linear
grid-r006-c045,6,45,34.375,5.125,0.44999998807907104,-72.55475821091761,5.552955317789099e-10
grid-r006-c046,6,46,35.125,5.125,0.44999998807907104,-69.52880757501637,1.114600522988951e-09
grid-r006-c047,6,47,35.875,5.125,0.44999998807907104,-67.24847637550462,1.8843100413334923e-09
grid-r006-c048,6,48,36.625,5.125,0.44999998807907104,-68.77220992684497,1.3267191789623212e-09
grid-r006-c049,6,49,37.375,5.125,0.44999998807907104,-69.13460386770586,1.2205051413971546e-09
grid-r006-c050,6,50,38.125,5.125,0.44999998807907104,-68.74491466903018,1.335083821274452e-09
grid-r006-c051,6,51,38.875,5.125,0.44999998807907104,-68.22596760401996,1.5045382717460143e-09
grid-r007-c000,7,0,0.625,5.875,0.44999998807907104,-67.36537877115657,1.834265184186279e-09
grid-r007-c001,7,1,1.375,5.875,0.44999998807907104,-68.88904314082586,1.291503792799631e-09
grid-r007-c002,7,2,2.125,5.875,0.44999998807907104,-68.88156756912997,1.2937287907632822e-09
grid-r007-c003,7,3,2.875,5.875,0.44999998807907104,-68.9975460821596,1.2596369503015126e-09
grid-r007-c004,7,4,3.625,5.875,0.44999998807907104,-69.63667762740866,1.087257062160063e-09
grid-r007-c005,7,5,4.375,5.875,0.44999998807907104,-70.44610991013766,9.023790603635007e-10
grid-r007-c006,7,6,5.125,5.875,0.44999998807907104,-68.91480109854514,1.2838665686132344e-09
grid-r007-c007,7,7,5.875,5.875,0.44999998807907104,-72.7245083357466,5.340097253281328e-10
grid-r007-c008,7,8,6.625,5.875,0.44999998807907104,-75.57501422355497,2.7701199667440335e-10
grid-r007-c009,7,9,7.375,5.875,0.44999998807907104,-79.97370295180428,1.0060734884076439e-10
grid-r007-c010,7,10,8.125,5.875,0.44999998807907104,-80.46239550965312,8.990015676335616e-11
grid-r007-c011,7,11,8.875,5.875,0.44999998807907104,-81.20560218914346,7.575996774367155e-11
grid-r007-c012,7,12,9.625,5.875,0.44999998807907104,-82.58903800075663,5.5092971851244954e-11
grid-r007-c013,7,13,10.375,5.875,0.44999998807907104,-83.36533138106476,4.6075161047598456e-11
grid-r007-c014,7,14,11.125,5.875,0.44999998807907104,-86.19437324531106,2.4019428807031673e-11
grid-r007-c015,7,15,11.875,5.875,0.44999998807907104,-87.06943306071065,1.9636165957126472e-11
grid-r007-c016,7,16,12.625,5.875,0.44999998807907104,-88.56423289663701,1.3917996095902385e-11
grid-r007-c017,7,17,13.375,5.875,0.44999998807907104,-90.01671992329184,9.961574967687348e-12
grid-r007-c018,7,18,14.125,5.875,0.44999998807907104,-90.58409139941234,8.741598590822353e-12
grid-r007-c019,7,19,14.875,5.875,0.44999998807907104,-90.52728443883554,8.856692289282986e-12
grid-r007-c020,7,20,15.625,5.875,0.44999998807907104,-93.06041549809072,4.94263397571304e-12
grid-r007-c021,7,21,16.375,5.875,0.44999998807907104,-94.77632679272311,3.329410315153214e-12
grid-r007-c022,7,22,17.125,5.875,0.44999998807907104,-96.50271405242628,2.237322523426788e-12
grid-r007-c023,7,23,17.875,5.875,0.44999998807907104,-94.11240214435131,3.879357338837375e-12
grid-r007-c024,7,24,18.625,5.875,0.44999998807907104,-91.9410058202466,6.3958669090091735e-12
grid-r007-c025,7,25,19.375,5.875,0.44999998807907104,-92.0284799496615,6.268332207459704e-12
grid-r007-c026,7,26,20.125,5.875,0.44999998807907104,-93.96375188667166,4.014438521188213e-12
grid-r007-c027,7,27,20.875,5.875,0.44999998807907104,-92.9752364152429,5.040531794037184e-12
grid-r007-c028,7,28,21.625,5.875,0.44999998807907104,-92.20991873151189,6.011849872089581e-12
grid-r007-c029,7,29,22.375,5.875,0.44999998807907104,-95.9487598351053,2.5416984055642855e-12
grid-r007-c030,7,30,23.125,5.875,0.44999998807907104,-95.11346743375178,3.0807272965310828e-12
grid-r007-c031,7,31,23.875,5.875,0.44999998807907104,-90.9047962872652,8.119333330669498e-12
grid-r007-c032,7,32,24.625,5.875,0.44999998807907104,-91.3418442372224,7.342020220957313e-12
grid-r007-c033,7,33,25.375,5.875,0.44999998807907104,-90.56187722159564,8.786426447526807e-12
grid-r007-c034,7,34,26.125,5.875,0.44999998807907104,-91.85597723563185,6.522322612556586e-12
grid-r007-c035,7,35,26.875,5.875,0.44999998807907104,-89.91839387852822,1.018968156379918e-11
grid-r007-c036,7,36,27.625,5.875,0.44999998807907104,-87.71872668649243,1.690936626830286e-11
grid-r007-c037,7,37,28.375,5.875,0.44999998807907104,-87.43028122288047,1.80705710811635e-11
grid-r007-c038,7,38,29.125,5.875,0.44999998807907104,-83.86335523143232,4.108322015916599e-11
grid-r007-c039,7,39,29.875,5.875,0.44999998807907104,-83.29934306825126,4.678058981855138e-11
grid-r007-c040,7,40,30.625,5.875,0.44999998807907104,-82.10083995785757,6.164757593296599e-11
grid-r007-c041,7,41,31.375,5.875,0.44999998807907104,-81.3708976455574,7.29306753877168e-11
grid-r007-c042,7,42,32.125,5.875,0.44999998807907104,-79.14678183002806,1.217087541860451e-10
grid-r007-c043,7,43,32.875,5.875,0.44999998807907104,-77.01894533229404,1.9865772915572677e-10
grid-r007-c044,7,44,33.625,5.875,0.44999998807907104,-76.68637275542416,2.1446810993808185e-10
grid-r007-c045,7,45,34.375,5.875,0.44999998807907104,-74.1862013880187,3.813992732748517e-10
grid-r007-c046,7,46,35.125,5.875,0.44999998807907104,-72.08778747429491,6.183313305818672e-10
grid-r007-c047,7,47,35.875,5.875,0.44999998807907104,-69.85629453556662,1.0336429490109822e-09
grid-r007-c048,7,48,36.625,5.875,0.44999998807907104,-67.89985661477665,1.6218636433862343e-09
grid-r007-c049,7,49,37.375,5.875,0.44999998807907104,-69.45011876699783,1.1349797768289704e-09
grid-r007-c050,7,50,38.125,5.875,0.44999998807907104,-68.46163512859243,1.4250709501339998e-09
grid-r007-c051,7,51,38.875,5.875,0.44999998807907104,-67.26777647281924,1.8759547248947683e-09
grid-r007-c052,7,52,39.625,5.875,0.44999998807907104,-69.42486068158118,1.1415999257025078e-09
grid-r007-c053,7,53,40.375,5.875,0.44999998807907104,-67.81132487499846,1.655264925126687e-09
grid-r007-c054,7,54,41.125,5.875,0.44999998807907104,-68.76054003272195,1.3302889900757009e-09
grid-r007-c055,7,55,41.875,5.875,0.44999998807907104,-67.94652711991354,1.6045279549459224e-09
grid-r007-c056,7,56,42.625,5.875,0.44999998807907104,-74.9304273689397,3.213344312857913e-10
grid-r007-c057,7,57,43.375,5.875,0.44999998807907104,-81.20187824875362,7.582495742397555e-11
grid-r007-c058,7,58,44.125,5.875,0.44999998807907104,-81.53172810277538,7.027926157698872e-11
grid-r007-c059,7,59,44.875,5.875,0.44999998807907104,-79.88871299284682,1.0259559174441435e-10
grid-r008-c000,8,0,0.625,6.625,0.44999998807907104,-67.79354305887821,1.6620561593683192e-09
grid-r008-c001,8,1,1.375,6.625,0.44999998807907104,-67.86601570044483,1.6345508280224408e-09
grid-r008-c002,8,2,2.125,6.625,0.44999998807907104,-67.52045603291322,1.7699230969725477e-09
grid-r008-c003,8,3,2.875,6.625,0.44999998807907104,-70.22504355155674,9.495014774429933e-10
grid-r008-c004,8,4,3.625,6.625,0.44999998807907104,-73.13863627046308,4.854409096921586e-10
grid-r008-c005,8,5,4.375,6.625,0.44999998807907104,-70.28779763468239,9.358801511538672e-10
grid-r008-c006,8,6,5.125,6.625,0.44999998807907104,-58.75303958621319,1.3325884395953835e-08
grid-r008-c007,8,7,5.875,6.625,0.44999998807907104,-72.1269172421389,6.127852114623522e-10
grid-r008-c008,8,8,6.625,6.625,0.44999998807907104,-76.12091242512881,2.4429172573725566e-10
grid-r008-c009,8,9,7.375,6.625,0.44999998807907104,-76.50446725423008,2.2364195217949856e-10
grid-r008-c010,8,10,8.125,6.625,0.44999998807907104,-78.79227331909499,1.3206041815649883e-10
grid-r008-c011,8,11,8.875,6.625,0.44999998807907104,-81.10306641297676,7.756992270735452e-11
grid-r008-c012,8,12,9.625,6.625,0.44999998807907104,-83.11348493570206,4.88260404329921e-11
grid-r008-c013,8,13,10.375,6.625,0.44999998807907104,-84.84203905615954,3.279412852386088e-11
grid-r008-c014,8,14,11.125,6.625,0.44999998807907104,-86.71647279438426,2.1298681568415745e-11
grid-r008-c015,8,15,11.875,6.625,0.44999998807907104,-87.6207192870352,1.72952988736208e-11
grid-r008-c016,8,16,12.625,6.625,0.44999998807907104,-87.04277935621528,1.975704842782644e-11
grid-r008-c017,8,17,13.375,6.625,0.44999998807907104,-87.5579595697337,1.7547047148624983e-11
grid-r008-c018,8,18,14.125,6.625,0.44999998807907104,-88.9385275068947,1.2768716639577349e-11
grid-r008-c019,8,19,14.875,6.625,0.44999998807907104,-92.73545826768375,5.326650145270895e-12
grid-r008-c020,8,20,15.625,6.625,0.44999998807907104,-93.219034170818,4.765369522596874e-12
grid-r008-c021,8,21,16.375,6.625,0.44999998807907104,-95.64735018143989,2.7243630528611673e-12
grid-r008-c022,8,22,17.125,6.625,0.44999998807907104,-93.64524353839948,4.3199194221799075e-12
grid-r008-c023,8,23,17.875,6.625,0.44999998807907104,-92.05283971807896,6.2332712776058674e-12
