object_id,vertex_index,x,y,z,coordinate_space
ap_tx_000,0,21.245000000,17.740000000,0.775000000,metric
ap_tx_000,1,21.495000000,17.740000000,0.775000000,metric
ap_tx_000,2,21.495000000,17.920000000,0.775000000,metric
ap_tx_000,3,21.245000000,17.920000000,0.775000000,metric
ap_tx_000,4,21.245000000,17.740000000,0.825000000,metric
ap_tx_000,5,21.495000000,17.740000000,0.825000000,metric
ap_tx_000,6,21.495000000,17.920000000,0.825000000,metric
ap_tx_000,7,21.245000000,17.920000000,0.825000000,metric
