obstacle_id,vertex_index,scene_x,scene_y,scene_z,metric_x_m,metric_y_m,metric_z_m
window_01,7,-4.527679349329316,-1.2129697941778628,6.1299460059643724,9.034190886000001,0.04986941900000004,2.5700000000000003
window_01_copy,0,-3.2703670233508495,0.5081412274949765,7.0752533625597245,6.704190886,0.04986941899999997,0.010000000000000009
window_01_copy,1,-3.252370440780699,0.510572877321151,7.046889609521575,6.704190886,0.09986941899999997,0.010000000000000009
window_01_copy,2,-2.6381326257393507,0.5111448235306747,7.436667799810119,5.624190886,0.09986941900000004,0.010000000000000009
window_01_copy,3,-2.656129208309502,0.5087131737045002,7.46503155284827,5.624190886,0.04986941900000004,0.010000000000000009
window_01_copy,4,-3.2025181372493696,-1.2117358731887977,6.970856360938736,6.704190886,0.04986941899999997,2.5700000000000003
window_01_copy,5,-3.184521554679219,-1.209304223362623,6.942492607900585,6.704190886,0.09986941899999997,2.5700000000000003
window_01_copy,6,-2.570283739637871,-1.2087322771530995,7.33227079818913,5.624190886,0.09986941900000004,2.5700000000000003
window_01_copy,7,-2.588280322208022,-1.2111639269792738,7.360634551227281,5.624190886,0.04986941900000004,2.5700000000000003
window_01_copy_copy,0,-1.9622679727998313,0.5093592610893325,7.905336545581627,4.404190886,0.04986941899999997,0.010000000000000009
window_01_copy_copy,1,-1.9442713902296804,0.511790910915507,7.8769727925434765,4.404190886,0.09986941899999997,0.010000000000000009
window_01_copy_copy,2,-1.3300335751883325,0.5123628571250307,8.266750982832022,3.324190886,0.09986941900000004,0.010000000000000009
window_01_copy_copy,3,-1.3480301577584832,0.5099312072988562,8.295114735870172,3.324190886,0.04986941900000004,0.010000000000000009
window_01_copy_copy,4,-1.8944190866983515,-1.2105178395944418,7.800939543960638,4.404190886,0.04986941899999997,2.5700000000000003
window_01_copy_copy,5,-1.8764225041282006,-1.208086189768267,7.772575790922487,4.404190886,0.09986941899999997,2.5700000000000003
window_01_copy_copy,6,-1.2621846890868529,-1.2075142435587436,8.162353981211032,3.324190886,0.09986941900000004,2.5700000000000003
window_01_copy_copy,7,-1.2801812716570036,-1.2099458933849179,8.190717734249183,3.324190886,0.04986941900000004,2.5700000000000003
window_01_copy_copy_copy,0,-0.6712310837777389,0.5105614072889796,8.72459255665107,2.134190886,0.04986941899999997,0.010000000000000009
window_01_copy_copy_copy,1,-0.6532345012075882,0.5129930571151541,8.69622880361292,2.134190886,0.09986941899999997,0.010000000000000009
window_01_copy_copy_copy,2,-0.038996686166240635,0.5135650033246777,9.086006993901465,1.054190886,0.09986941900000004,0.010000000000000009
window_01_copy_copy_copy,3,-0.056993268736391434,0.5111333534985032,9.114370746939615,1.054190886,0.04986941900000004,0.010000000000000009
window_01_copy_copy_copy,4,-0.6033821976762592,-1.2093156933947946,8.620195555030081,2.134190886,0.04986941899999997,2.5700000000000003
window_01_copy_copy_copy,5,-0.5853856151061085,-1.20688404356862,8.59183180199193,2.134190886,0.09986941899999997,2.5700000000000003
window_01_copy_copy_copy,6,0.028852199935239187,-1.2063120973590964,8.981609992280475,1.054190886,0.09986941900000004,2.5700000000000003
window_01_copy_copy_copy,7,0.010855617365088444,-1.2087437471852711,9.009973745318627,1.054190886,0.04986941900000004,2.5700000000000003
