obstacle_id,vertex_index,x_m,y_m,z_m
window_01,7,9.034190886000001,0.04986941900000004,2.5700000000000003
window_01_copy,0,6.704190886,0.04986941899999997,0.010000000000000009
window_01_copy,1,6.704190886,0.09986941899999997,0.010000000000000009
window_01_copy,2,5.624190886,0.09986941900000004,0.010000000000000009
window_01_copy,3,5.624190886,0.04986941900000004,0.010000000000000009
window_01_copy,4,6.704190886,0.04986941899999997,2.5700000000000003
window_01_copy,5,6.704190886,0.09986941899999997,2.5700000000000003
window_01_copy,6,5.624190886,0.09986941900000004,2.5700000000000003
window_01_copy,7,5.624190886,0.04986941900000004,2.5700000000000003
window_01_copy_copy,0,4.404190886,0.04986941899999997,0.010000000000000009
window_01_copy_copy,1,4.404190886,0.09986941899999997,0.010000000000000009
window_01_copy_copy,2,3.324190886,0.09986941900000004,0.010000000000000009
window_01_copy_copy,3,3.324190886,0.04986941900000004,0.010000000000000009
window_01_copy_copy,4,4.404190886,0.04986941899999997,2.5700000000000003
window_01_copy_copy,5,4.404190886,0.09986941899999997,2.5700000000000003
window_01_copy_copy,6,3.324190886,0.09986941900000004,2.5700000000000003
window_01_copy_copy,7,3.324190886,0.04986941900000004,2.5700000000000003
window_01_copy_copy_copy,0,2.134190886,0.04986941899999997,0.010000000000000009
window_01_copy_copy_copy,1,2.134190886,0.09986941899999997,0.010000000000000009
window_01_copy_copy_copy,2,1.054190886,0.09986941900000004,0.010000000000000009
window_01_copy_copy_copy,3,1.054190886,0.04986941900000004,0.010000000000000009
window_01_copy_copy_copy,4,2.134190886,0.04986941899999997,2.5700000000000003
window_01_copy_copy_copy,5,2.134190886,0.09986941899999997,2.5700000000000003
window_01_copy_copy_copy,6,1.054190886,0.09986941900000004,2.5700000000000003
window_01_copy_copy_copy,7,1.054190886,0.04986941900000004,2.5700000000000003
